29.5,-25,29.5,-24
29.5,-15,29.5,-14
29.5,-3,29.5,-2
29.5,-59,29.5,-58
29.5,-41,29.5,-40
29.5,-27,29.5,-26
30.5,-13,30.5,-12
28,-11.5,29,-11.5
30,-57.5,31,-57.5
30,-51.5,31,-51.5
30,-43.5,31,-43.5
30,-25.5,31,-25.5
30,-17.5,31,-17.5
30,-3.5,31,-3.5
33.5,-41,33.5,-40
32.5,-61,32.5,-60
31,-62,30,-62
32,-45,32,-44
31.5,-9,31.5,-8
31,-8,30,-8
31.5,-7,31.5,-6
33.5,-63,33.5,-62
33.5,-21,33.5,-20
31.5,-5,31.5,-4
31.5,-49,31.5,-48
32,-53.5,33,-53.5
32,-43.5,33,-43.5
32,-29.5,33,-29.5
32,-27.5,33,-27.5
32,-13.5,33,-13.5
32,-9.5,33,-9.5
32,-5.5,33,-5.5
32,-1.5,33,-1.5
35.5,-23,35.5,-22
32,-23.5,33,-23.5
33.5,-27,33.5,-26
33.5,-15,33.5,-14
33.5,-59,33.5,-58
34.5,-43,34.5,-42
33.5,-39,33.5,-38
32,-36.5,33,-36.5
33.5,-35,33.5,-34
33.5,-17,33.5,-16
33.5,-11,33.5,-10
33.5,-3,33.5,-2
34,-59.5,35,-59.5
34,-37.5,35,-37.5
34,-33.5,35,-33.5
34,-27.5,35,-27.5
34,-12.5,35,-12.5
34,-1.5,35,-1.5
35.5,-47,35.5,-46
36.5,-17,36.5,-16
34,-17.5,35,-17.5
35.5,-55,35.5,-54
34,-56,35,-56
35.5,-29,35.5,-28
35.5,-53,35.5,-52
34,-51.5,35,-51.5
35.5,-49,35.5,-48
34,-49.5,35,-49.5
36.5,-37,36.5,-36
35.5,-19,35.5,-18
38.5,-1,38.5,0
36.5,-51,36.5,-50
36,-60.5,37,-60.5
36,-53.5,37,-53.5
36,-47.5,37,-47.5
36,-43.5,37,-43.5
36,-27.5,37,-27.5
36,-19.5,37,-19.5
37.5,-35,37.5,-34
36,-33.5,37,-33.5
37.5,-13,37.5,-12
37.5,-3,37.5,-2
36,-8,37,-8
38.5,-59,38.5,-58
38.5,-45,38.5,-44
38.5,-33,38.5,-32
38.5,-27,38.5,-26
37.5,-11,37.5,-10
36,-9.5,37,-9.5
37.5,-9,37.5,-8
38,-35.5,39,-35.5
38,-15.5,39,-15.5
38,-11.5,39,-11.5
38,-7.5,39,-7.5
38,-3.5,39,-3.5
40,-51,40,-50
38,-48.5,39,-48.5
40.5,-31,40.5,-30
38,-29.5,39,-29.5
39.5,-23,39.5,-22
39.5,-13,39.5,-12
44.5,-63,44.5,-62
39,-62,38,-62
39.5,-61,39.5,-60
39.5,-55,39.5,-54
38,-56,39,-56
39.5,-5,39.5,-4
42.5,-57,42.5,-56
39.5,-47,39.5,-46
39.5,-43,39.5,-42
38,-40.5,39,-40.5
39.5,-39,39.5,-38
39.5,-29,39.5,-28
43.5,-15,43.5,-14
40.5,-7,40.5,-6
40,-59.5,41,-59.5
40,-53.5,41,-53.5
40,-45.5,41,-45.5
40,-43.5,41,-43.5
40,-35.5,41,-35.5
40,-27.5,41,-27.5
40,-20.5,41,-20.5
40,-11.5,41,-11.5
40,-3.5,41,-3.5
43.5,-59,43.5,-58
41.5,-53,41.5,-52
41.5,-3,41.5,-2
42.5,-17,42.5,-16
40,-17.5,41,-17.5
41.5,-19,41.5,-18
43.5,-11,43.5,-10
42,-49.5,43,-49.5
42,-39.5,43,-39.5
42,-42.5,43,-42.5
42,-29.5,43,-29.5
42,-22.5,43,-22.5
42,-7.5,43,-7.5
42,-1.5,43,-1.5
44.5,-1,44.5,0
44.5,-45,44.5,-44
43.5,-29,43.5,-28
45.5,-9,45.5,-8
43,-47,43,-46
43.5,-39,43.5,-38
43.5,-37,43.5,-36
42,-35.5,43,-35.5
44.5,-27,44.5,-26
44,-52.5,45,-52.5
44,-37.5,45,-37.5
44,-30.5,45,-30.5
44,-17.5,45,-17.5
44,-3.5,45,-3.5
44,-5.5,45,-5.5
44,-49.5,45,-49.5
47.5,-7,47.5,-6
45.5,-33,45.5,-32
44,-23.5,45,-23.5
45.5,-19,45.5,-18
45.5,-3,45.5,-2
47.5,-51,47.5,-50
45.5,-23,45.5,-22
46,-59.5,47,-59.5
46,-54.5,47,-54.5
46,-29.5,47,-29.5
46,-38.5,47,-38.5
46,-20.5,47,-20.5
46,-11.5,47,-11.5
46,-1.5,47,-1.5
47.5,-61,47.5,-60
47.5,-45,47.5,-44
47.5,-27,47.5,-26
47.5,-53,47.5,-52
48,-54.5,49,-54.5
48,-47.5,49,-47.5
48,-39.5,49,-39.5
48,-16.5,49,-16.5
48,-10.5,49,-10.5
48,-3.5,49,-3.5
50,-49,50,-48
52.5,-33,52.5,-32
48,-32,49,-32
50.5,-31,50.5,-30
49.5,-35,49.5,-34
53.5,-1,53.5,0
48,-1.5,49,-1.5
49.5,-57,49.5,-56
49.5,-25,49.5,-24
48,-22.5,49,-22.5
49.5,-21,49.5,-20
49.5,-19,49.5,-18
49.5,-13,49.5,-12
50.5,-3,50.5,-2
50,-57.5,51,-57.5
50,-46.5,51,-46.5
50,-26.5,51,-26.5
50,-19.5,51,-19.5
51.5,-51,51.5,-50
50,-51.5,51,-51.5
52.5,-63,52.5,-62
50,-61.5,51,-61.5
50,-40,51,-40
50,-13.5,51,-13.5
51.5,-7,51.5,-6
51.5,-45,51.5,-44
51.5,-41,51.5,-40
51.5,-61,51.5,-60
51.5,-59,51.5,-58
51.5,-29,51.5,-28
52.5,-17,52.5,-16
50,-15.5,51,-15.5
51.5,-53,51.5,-52
52.5,-15,52.5,-14
52,-59.5,53,-59.5
52,-53.5,53,-53.5
52,-49.5,53,-49.5
52,-45.5,53,-45.5
52,-41.5,53,-41.5
52,-29.5,53,-29.5
52,-21.5,53,-21.5
52,-23.5,53,-23.5
52,-4.5,53,-4.5
55.5,-49,55.5,-48
53.5,-47,53.5,-46
53.5,-39,53.5,-38
52,-37.5,53,-37.5
53.5,-37,53.5,-36
53.5,-25,53.5,-24
54.5,-11,54.5,-10
52,-9.5,53,-9.5
53.5,-9,53.5,-8
53.5,-55,53.5,-54
53.5,-21,53.5,-20
54,-58.5,55,-58.5
54,-45.5,55,-45.5
54,-39.5,55,-39.5
54,-35.5,55,-35.5
54,-28.5,55,-28.5
54,-23.5,55,-23.5
54,-18.5,55,-18.5
54,-13.5,55,-13.5
54,-7.5,55,-7.5
55.5,-53,55.5,-52
55,-52,54,-52
55.5,-7,55.5,-6
55.5,-45,55.5,-44
55.5,-35,55.5,-34
55.5,-31,55.5,-30
55.5,-23,55.5,-22
55.5,-13,55.5,-12
56.5,-41,56.5,-40
55.5,-3,55.5,-2
56,-62,57,-62
56,-33.5,57,-33.5
56,-20.5,57,-20.5
56,-26.5,57,-26.5
56,-11.5,57,-11.5
56,-7.5,57,-7.5
56,-3.5,57,-3.5
57.5,-53,57.5,-52
56,-53.5,57,-53.5
56,-45.5,57,-45.5
57.5,-31,57.5,-30
57.5,-55,57.5,-54
57.5,-9,57.5,-8
57.5,-5,57.5,-4
62,-63,62,-62
57.5,-59,57.5,-58
56,-57.5,57,-57.5
57.5,-57,57.5,-56
62,-47,62,-46
57.5,-39,57.5,-38
57.5,-19,57.5,-18
57.5,-15,57.5,-14
58,-59.5,59,-59.5
58,-55.5,59,-55.5
58,-50.5,59,-50.5
58,-41.5,59,-41.5
58,-37.5,59,-37.5
58,-33.5,59,-33.5
58,-16.5,59,-16.5
58,-10.5,59,-10.5
58,-1.5,59,-1.5
59.5,-5,59.5,-4
59.5,-23,59.5,-22
58,-21.5,59,-21.5
59.5,-21,59.5,-20
59.5,-61,59.5,-60
59.5,-43,59.5,-42
59.5,-13,59.5,-12
60.5,-3,60.5,-2
59.5,-37,59.5,-36
60,-56.5,61,-56.5
60,-40.5,61,-40.5
60,-27.5,61,-27.5
60,-18.5,61,-18.5
60,-13.5,61,-13.5
60,-6.5,61,-6.5
61.5,-51,61.5,-50
61,-50,60,-50
61.5,-11,61.5,-10
60,-10,61,-10
61.5,-53,61.5,-52
61.5,-39,61.5,-38
61.5,-17,61.5,-16
61.5,-15,61.5,-14
61.5,-33,61.5,-32
61.5,-9,61.5,-8
62,-57.5,63,-57.5
62,-51.5,63,-51.5
62,-42.5,63,-42.5
62,-35.5,63,-35.5
62,-15.5,63,-15.5
62,-5.5,63,-5.5
62,-1.5,63,-1.5
